time,open,high,low,close,volume
2024-01-02T09:30:00,150.01710037704248,150.0832513902134,150.00748248335015,150.06094341595087,132733
2024-01-02T09:31:00,149.84823346699017,149.9962680453634,149.73543158125523,149.8529465947028,71195
2024-01-02T09:32:00,149.91515041429625,150.0121888516814,149.68707662975905,150.0030368338641,71063
2024-01-02T09:33:00,150.1177975148728,150.2492274866753,149.96813364588246,150.19114977714233,142378
2024-01-02T09:34:00,149.907405095013,149.91308341445225,149.70865409522204,149.80094273941157,103102
2024-01-02T09:35:00,149.47613570897536,149.5575475961555,149.33001782230332,149.54050683803908,93798
2024-01-02T09:36:00,149.5112356397498,149.64402315834508,149.48297694145788,149.56607491867254,78720
2024-01-02T09:37:00,149.5946720766199,149.63770221251565,149.42609467615773,149.50282640020384,113901
2024-01-02T09:38:00,149.644719527165,149.72987324608357,149.38545007679036,149.49946616870298,125395
2024-01-02T09:39:00,149.270279051747,149.39541590681958,149.15832546421996,149.32885738318825,50230
2024-01-02T09:40:00,149.4863245303214,149.61326567860542,149.44154315864915,149.50473697816082,105263
2024-01-02T09:41:00,149.67737314279364,149.71402628351737,149.65446793215307,149.6602953652466,149336
2024-01-02T09:42:00,149.75993638697915,149.78856126033472,149.61862762287245,149.67350150475886,78064
2024-01-02T09:43:00,149.84960689223104,149.94434630408333,149.83083979313818,149.89894974615245,78089
2024-01-02T09:44:00,149.98018772230577,150.02331892015752,149.95237334966032,149.99245161460289,137813
2024-01-02T09:45:00,149.8594600008293,149.9530147133758,149.8047812135357,149.82059312202622,56206
2024-01-02T09:46:00,149.91608158256605,150.09922219098758,149.81656653993423,149.8943432788427,89752
2024-01-02T09:47:00,149.68375895511542,149.7361274954888,149.60305812692098,149.70256675867694,95826
2024-01-02T09:48:00,149.87156567071258,150.07733801845077,149.7095784712734,149.87825681893838,129787
2024-01-02T09:49:00,149.79952684632264,150.01777771976384,149.57479999078856,149.86827163674113,62903
2024-01-02T09:50:00,149.81939047683335,149.9676853870135,149.71921593706818,149.8312991640321,93405
2024-01-02T09:51:00,149.68179388065084,149.78463175334846,149.56302137132465,149.69511325515128,65232
2024-01-02T09:52:00,149.9512300173674,150.02317804069588,149.83755922093476,149.93962152288609,128763
2024-01-02T09:53:00,149.8809492655314,150.05896597207644,149.69496572487682,149.90871562647234,113228
2024-01-02T09:54:00,149.84662698816695,150.1430798719511,149.81314657993897,149.8230500620397,99673
2024-01-02T09:55:00,149.80325914283307,149.85760869362633,149.659539529307,149.75262335194208,89292
2024-01-02T09:56:00,149.86685665543615,150.1088981566609,149.6793257368093,149.85908518905273,65317
2024-01-02T09:57:00,149.9497618223455,149.99325024949187,149.8805442447154,149.93217400192555,142185
2024-01-02T09:58:00,150.01737829162366,150.0733355202286,149.9775488545862,150.01472052424475,114766
2024-01-02T09:59:00,150.10088894450092,150.14739696545095,150.01157166268786,150.10088472484634,81915
2024-01-02T10:00:00,150.49313634334328,150.68531008031988,150.4919912141762,150.52921424502043,91393
2024-01-02T10:01:00,150.46375595482718,150.49348829109695,150.418004771355,150.4479312417435,122618
2024-01-02T10:02:00,150.3406183660085,150.35543044323074,150.23911157543563,150.34548269592918,121956
2024-01-02T10:03:00,150.28738656572614,150.29599663090823,149.9778525851933,150.18272815027962,96109
2024-01-02T10:04:00,150.38459177991848,150.4636723920875,150.1274071945875,150.3059240347947,80290
2024-01-02T10:05:00,150.55101082096672,150.58547534359033,150.41811362498336,150.5317184933389,115995
2024-01-02T10:06:00,150.4707761413232,150.57576160361873,150.37869110154227,150.50892900180793,115823
2024-01-02T10:07:00,150.28527713281625,150.4097349346385,150.1997752003865,150.3408977064154,109969
2024-01-02T10:08:00,150.2355586109316,150.32534015177265,150.11203882232738,150.17600146327717,57285
2024-01-02T10:09:00,150.31925748209943,150.48215117686183,150.26186545842168,150.3061200208421,97278
2024-01-02T10:10:00,150.47877802525235,150.5757929772175,150.3298043283784,150.45477085508278,111391
2024-01-02T10:11:00,150.47617240939513,150.6521712743153,150.412635295109,150.56340170874384,145006
2024-01-02T10:12:00,150.476671691364,150.610250124996,150.35629834365568,150.4302997672861,102556
2024-01-02T10:13:00,150.49945304881015,150.51858744747966,150.41304140356223,150.47673203189945,84271
2024-01-02T10:14:00,150.44454765950684,150.64045133293422,150.41046851870664,150.50006919372757,105579
2024-01-02T10:15:00,150.52023067270088,150.5880604842626,150.34186955972945,150.54380691307338,67723
2024-01-02T10:16:00,150.73127852888084,150.8767830865079,150.70973056092197,150.71809266866302,59069
2024-01-02T10:17:00,150.76543511833577,150.77858370001633,150.70719258253305,150.76281177841796,117809
2024-01-02T10:18:00,150.88398593174216,150.9244173733646,150.75600183597817,150.89859449103233,148618
2024-01-02T10:19:00,150.9069358915268,151.06858210709711,150.73875422959674,150.9121103049301,134600
2024-01-02T10:20:00,150.95733531575777,151.00611123241254,150.7844357816692,150.96993418466812,108366
2024-01-02T10:21:00,151.10381995544094,151.19793216503345,150.96026976980625,151.09619182983582,54025
2024-01-02T10:22:00,150.87833526451433,150.92319168531716,150.7792393241791,150.80476066586468,148797
2024-01-02T10:23:00,150.61249350054666,150.78605981765753,150.4774309884514,150.74082642259322,94963
2024-01-02T10:24:00,150.63490937850918,150.8033277989527,150.633704060449,150.64675189173465,78966
2024-01-02T10:25:00,150.5278019431546,150.5915490334197,150.49869659439622,150.518976322086,139248
2024-01-02T10:26:00,150.47874757132502,150.53262470308678,150.35460073479447,150.46394787184067,124640
2024-01-02T10:27:00,150.74434040502146,150.8777174001609,150.70464127457157,150.76293613408754,124961
2024-01-02T10:28:00,150.50193382182496,150.82919594143894,150.49589522898253,150.5897699109489,77775
2024-01-02T10:29:00,150.7998253560529,150.87848193356334,150.65316037018374,150.7834255818672,149180
2024-01-02T10:30:00,150.53321913825224,150.70186595337566,150.44173191636236,150.44685162754402,95286
2024-01-02T10:31:00,150.30318155130107,150.46249756818327,150.29520859491538,150.37987462154686,103141
2024-01-02T10:32:00,150.4556166352528,150.48038322536368,150.2326691179034,150.41242523456788,125095
2024-01-02T10:33:00,150.51324343968358,150.5475923633847,150.42382210683223,150.52966970083972,115999
2024-01-02T10:34:00,150.66884879950686,150.6972527736931,150.66770425559773,150.6719150167983,67228
2024-01-02T10:35:00,150.7779395383031,150.8465029509763,150.75306080732298,150.83058446383828,80248
2024-01-02T10:36:00,150.74411664077078,150.78117827345056,150.73969540296036,150.76083944938858,86118
2024-01-02T10:37:00,150.73337132059063,150.83422492478493,150.64807769237615,150.6683690908557,144753
2024-01-02T10:38:00,150.8690970292065,150.9397819932964,150.7317215473683,150.83996426710712,121450
2024-01-02T10:39:00,150.88831898240127,150.95458557943982,150.7865982143701,150.80170340213078,86633
2024-01-02T10:40:00,150.60543673191208,150.6439405256777,150.47195631179795,150.5465661374632,123472
2024-01-02T10:41:00,150.34186302860897,150.3975163728841,150.1948771407702,150.3199086946625,123851
2024-01-02T10:42:00,150.22321496377057,150.25285676385144,150.08489605600744,150.1360182374622,89422
