time,open,high,low,close,volume
2024-01-02T09:30:00,165.18462206682503,165.2995379958789,165.0700078759754,165.1250423861159,95719
2024-01-02T09:31:00,165.03413099478536,165.0702317585918,164.95235983415907,165.06919820227355,54086
2024-01-02T09:32:00,164.8936058081149,164.9344231257138,164.83256771199436,164.87619565731765,77519
2024-01-02T09:33:00,164.80729937498862,164.8600575258347,164.78533320779476,164.82057639872008,81468
2024-01-02T09:34:00,164.88216206408745,165.0036288968183,164.8092543006287,164.8657483659834,65334
2024-01-02T09:35:00,164.89934644768775,165.00213668460364,164.8822526105749,164.9307253097483,137791
2024-01-02T09:36:00,165.26222987834254,165.42477704585295,165.1844174941565,165.30640113614692,117548
2024-01-02T09:37:00,165.22522301244743,165.3894964426412,164.98757803590874,165.17261926814624,141198
2024-01-02T09:38:00,165.15473000657192,165.32949936426598,165.11956206861086,165.15792353582816,106157
2024-01-02T09:39:00,165.3442537727347,165.45350919977304,165.16557309514704,165.24314832519204,60963
2024-01-02T09:40:00,165.2407792315916,165.2825163118948,164.99660230508232,165.2384637333519,140461
2024-01-02T09:41:00,165.09203620213665,165.30476342930393,164.96438911385857,165.13834010415417,95805
2024-01-02T09:42:00,164.8898357127071,164.92134001631874,164.68161229441986,164.8284886688853,118443
2024-01-02T09:43:00,164.757861765282,164.81414755730023,164.72333837836206,164.72632175707471,88134
2024-01-02T09:44:00,164.54792491771596,164.54967860788327,164.4557041710574,164.51158127453115,99428
2024-01-02T09:45:00,164.22578997224977,164.3284298176613,164.11040842014563,164.16625993830638,98935
2024-01-02T09:46:00,163.97448435527997,164.0561380047962,163.9102059983159,164.00712416997226,78470
2024-01-02T09:47:00,163.7913431603697,163.9188967978171,163.73663092982576,163.79770582581898,105471
2024-01-02T09:48:00,163.90589064330317,164.04233413165525,163.82502759631592,163.91446313487756,123373
2024-01-02T09:49:00,163.97014417551463,164.0748563942924,163.9092684831501,164.03468150236043,52025
2024-01-02T09:50:00,163.84072613693633,163.96622344265305,163.7280318226151,163.85390564444424,63090
2024-01-02T09:51:00,163.86867889122544,163.90063429189777,163.7043941492616,163.80185991833162,134224
2024-01-02T09:52:00,163.44207829109882,163.57226056632092,163.35957383569755,163.43021138590913,106964
2024-01-02T09:53:00,163.26404032948034,163.36098169788426,163.19068269513022,163.33134339587258,147366
2024-01-02T09:54:00,163.3333478054298,163.46000803290934,163.26878814518403,163.41113977601304,110467
2024-01-02T09:55:00,163.6593661568733,163.80002771023837,163.50286339728933,163.57612735393587,115340
2024-01-02T09:56:00,163.42900198708483,163.4658898271555,163.3290035090038,163.4335179375976,139901
2024-01-02T09:57:00,163.61151839941803,163.76746719900254,163.57584713551444,163.64388890970312,116045
2024-01-02T09:58:00,163.32705093715555,163.41631519704293,163.25236625609213,163.3407505254004,82962
2024-01-02T09:59:00,163.01735957785579,163.09683929959607,163.00853503282647,163.09122496557166,102797
2024-01-02T10:00:00,163.3043120961748,163.40242081198645,163.13215096901274,163.23315733869924,73561
2024-01-02T10:01:00,163.54772893753258,163.60874210868633,163.51729792058362,163.5673815844119,83427
2024-01-02T10:02:00,163.73443805843553,163.76064848071,163.64468242194923,163.66606798204862,118028
2024-01-02T10:03:00,163.66058209046417,163.73316791253288,163.56027488162863,163.6579995047418,64897
2024-01-02T10:04:00,163.2904393541658,163.4119896400504,163.11724502067537,163.2189627554374,117197
2024-01-02T10:05:00,162.82730806918082,162.96865980154607,162.7378212995308,162.81447334422867,108406
2024-01-02T10:06:00,162.88301688475133,163.11699169632206,162.80537806983637,162.84035525160786,80838
2024-01-02T10:07:00,162.80469736999802,162.91033201634838,162.76161111098102,162.7687427176936,54494
2024-01-02T10:08:00,162.5787402345758,162.64148962424298,162.44229737495203,162.5475756812632,120462
2024-01-02T10:09:00,162.57807892128832,162.73792877448966,162.49977188304686,162.5606821974292,132450
2024-01-02T10:10:00,162.57206593512498,162.7205207555561,162.4337787112209,162.58370847093076,123007
2024-01-02T10:11:00,162.86836337921747,163.04745323634077,162.75242589037538,162.77259164463882,92091
2024-01-02T10:12:00,162.75456525198658,162.8635617062262,162.6536502178499,162.79991210124138,115353
2024-01-02T10:13:00,163.04580635702538,163.07791095794187,163.01505814617337,163.04559097490824,91475
2024-01-02T10:14:00,163.0479340745784,163.11216578922844,163.03257837765855,163.047189780818,85826
2024-01-02T10:15:00,163.0442448195237,163.11049743250183,162.67871814163212,163.02412278185653,82717
2024-01-02T10:16:00,163.21551158681126,163.3892166421668,163.18699920267704,163.23698521910597,71085
2024-01-02T10:17:00,163.05703435837717,163.08014032636711,163.00323455839106,163.0412970430977,146935
2024-01-02T10:18:00,163.59574440449077,163.76600926070276,163.45374161271207,163.60418653375092,116621
2024-01-02T10:19:00,163.60014040351237,163.9238698152753,163.41603678678308,163.67923802938427,67491
2024-01-02T10:20:00,163.75588149426466,163.91536902066622,163.7459718643137,163.7554038799518,136503
2024-01-02T10:21:00,163.8053948080948,163.9652070966333,163.6059519586267,163.8604230747463,65130
2024-01-02T10:22:00,164.1491310816902,164.3399104552968,164.13751115325422,164.23585036981265,109367
2024-01-02T10:23:00,164.40119551818162,164.55086156585392,164.22102174768236,164.39435185214717,66553
